time,evi,ndvi2
2018-12-17,0.5922754489714444,0.2134221112313374
2019-01-26,1.3204148939185922,0.19507332463055352
2019-02-15,0.429125552800021,-0.269003187771417
2019-03-27,0.4252257101394847,-0.11730990407507719
2019-05-06,-0.1577949847173894,0.05616864762547913
2019-06-15,1.0813822775617825,0.017451696477502335
2019-08-19,2.0565414520223597,0.13767362395452198
2019-09-03,0.584983726093686,0.2892280251085698
2019-10-03,0.6237846981647021,0.4873061115378845
2019-10-13,0.5816353622891893,0.38918876891058696
2019-10-23,0.4938858937458904,0.378537750947972
2019-11-22,0.5899640172277111,0.07701483901317081
2020-01-01,0.5578070177509366,-0.18326972106152462
2020-01-21,0.40673528886267263,0.6276558544404943
2020-01-26,1.0122565580175267,0.4326990876567133
2020-02-20,0.4922368309043123,0.3166892444641516
2020-03-01,0.4700656573702215,0.286296147333505
2020-04-30,0.6126105449882344,-0.23785037060947034
2020-10-02,0.6587088466573885,0.3336415407721845
2020-12-06,0.45888795704679924,-0.3230211384369536
2021-01-05,0.5304312561627282,-0.1759571984568094
2021-01-30,0.3276194204963396,-0.30897373978580595
2021-02-04,0.44839774755946427,-0.22015147525765183
2021-02-09,0.2983192441951625,0.21145877218057677
2021-02-14,0.34142757518937283,0.11153178799420758
2021-02-24,0.504781360701634,-0.13907372464094586
2021-05-10,-0.22062528778879822,0.21970767092597582
2021-08-08,2.8969038187759946,-0.46891182566445855
2021-09-07,0.2790725332660671,-0.04494616278275184
2021-10-07,0.64206310562126,-0.17244593924697388
2021-11-06,0.47375191411208073,-0.14579401532649908
2021-11-16,0.5177810425571872,-0.2751017359360008
2021-12-06,0.5148808789569096,-0.47091408605237195
2021-12-16,0.49995481404737796,-0.42100606046072275
2021-12-21,0.5151558888706707,0.07416112305215941
2022-01-05,0.5194358904006622,-0.38524683604203436
2022-05-15,0.5667414131212266,0.07358819427377891
2022-05-25,-1.032738353948301,0.03588780077843473
2022-05-30,-0.715444568907895,0.1465206960899048
2022-06-09,0.13657327587260196,0.09259128921950194
2022-06-19,-0.337380764874755,0.08166184653851713
2022-06-24,1.3195830953905996,0.08886902132565623
2022-08-23,0.23895805155256297,0.10524798371418366
2022-10-17,0.9456277680222271,0.10202286728074199
2022-10-22,0.5787166421604478,0.09787776274267228
2022-11-01,0.6433274114374297,0.08980686418883549
2022-12-16,0.6008960505766197,0.09544992021731183
2023-01-05,0.5899904283696868,0.0936944388622666
2023-02-04,0.5555658661080989,0.09849443537563574
2023-03-21,0.5982744934191864,0.09535930442649175
2023-06-19,-1.95036256627877,0.08737737685359033
2023-09-22,0.617575474117936,0.10038252455047773
2023-10-17,0.6548074221159557,0.08839318637829822
2023-10-22,0.559076512744421,0.09304924394421256
2023-11-01,0.6174187612339681,0.08853479942608283
2023-12-26,0.6972071901972355,0.08583781269260096
2024-01-20,1.4459668859839072,0.11425875312743664
2024-02-14,0.5280031498664427,0.09363138256232097
2024-02-19,0.6410435307836324,0.08915057971304738
2024-02-24,0.5911631959104316,0.09242071978257535
2024-04-14,0.6733324980887267,0.07896358528935651
2024-05-14,0.9514810325106154,-0.01118913312175184
2024-05-24,0.03658761270670878,0.07562665364248278
