time,evi,nrvi,ndwi,gndvi,ndvi,mndwi,ndvi2
2019-01-09,0.9477080390103892,0.22120761013515514,0.3491854341926199,-0.3491854341926199,-0.22120761004529202,0.5298503384043574,-0.1317397438976598
2019-02-03,0.8909647838476282,0.09619084165581918,0.3068737477953057,-0.3068737477953057,-0.09619084144083742,0.42409212976229,-0.09176138210459077
2019-02-18,0.725391231082424,0.1470464326317574,0.3238227463394519,-0.3238227463394519,-0.14704643248263805,0.40515926502959937,-0.16482710274849335
2019-03-10,0.6899594400199521,-0.1976193923076293,0.32769957844864955,-0.32769957844864955,0.19761939247485535,0.4879538915717295,-0.006036350769112853
2019-03-25,1.174799746029276,-0.22412145272443423,0.333794065449961,-0.333794065449961,0.22412145294492458,0.5435941395138352,0.08263359467241448
2019-06-28,1.0510874146306377,0.17661038992884673,0.4198409564108352,-0.4198409564108352,-0.1766103898801098,0.5835954781860733,0.04467241701608184
2020-02-08,0.7575784046874126,-0.09784805003995936,0.20871676070805587,-0.20871676070805587,0.09784805023295372,0.4869413915825121,0.275662067878953
2020-04-08,0.7432536262713252,-0.23163928965254676,0.39477861130242076,-0.39477861130242076,0.23163928977166146,0.5914832046088145,0.05352192226820284
2020-08-31,0.5859331484991099,0.08253668501739547,0.4157966322050432,-0.4157966322050432,-0.08253668490185925,0.5811848726999481,0.04444290271791832
2020-10-30,0.6137091622105763,0.05526281504825257,0.2695415181536352,-0.2695415181536352,-0.055262814896620334,0.3755690669214285,0.005787896054243086
2020-12-04,0.8000437785097838,0.09798416625323858,0.2738830259615076,-0.2738830259615076,-0.09798416617892923,0.3834356237175636,-0.036259174225458025
2021-01-13,0.8542870000947034,-0.17772593178122467,0.034324279950087334,-0.034324279950087334,0.1777259317974498,0.22942038301578868,0.19093871163775747
2021-01-23,-0.45555257156886564,-0.17428188239363343,0.2300737655159424,-0.2300737655159424,0.17428188332751457,0.021171045041001577,-0.23543390596894936
2021-02-07,0.933876613183107,0.10269350656656728,0.23735140655651477,-0.23735140655651477,-0.10269350660522376,0.2978396816764403,-0.06743481667102044
2021-02-12,1.2121484585552507,-0.018185668596214923,0.16669559426076133,-0.16669559426076133,0.018185668646188022,0.3263830560700434,0.08699421063686075
2021-03-04,1.009054492826586,-0.2095213614955983,0.3300132311029945,-0.3300132311029945,0.20952136163717203,0.5051599445978422,0.016773140007188454
2021-05-03,1.0837518349489283,-0.23093100954358992,0.33704836506847446,-0.33704836506847446,0.2309310096528266,0.4305231156163241,-0.03599468226604338
2021-06-17,-1.2802548177391762,0.2503712008883603,0.43814188006771054,-0.43814188006771054,-0.25037120068383395,0.664989286185087,0.10145572879899552
2021-08-11,1.7708083036160134,-0.13943736091597692,0.37193394113017164,-0.37193394113017164,0.13943736107251567,0.5424011385528488,0.08092502901170864
2021-10-05,0.6710582389300797,-0.045862539223227826,0.19308492389102055,-0.19308492389102055,0.04586253949936615,0.3457271469675627,0.08749644498030167
2021-10-30,0.9326635991285679,-0.1762830383617954,-0.03099372273884833,0.03099372273884833,0.17628303843669477,0.2363827536198673,0.2799428831432025
2021-11-09,0.8366584839621484,-0.16231549884355082,-0.02996454943554603,0.02996454943554603,0.16231549909430434,0.1889453924614367,0.22656409222630125
2021-12-04,0.8705597419777972,-0.2100587018502469,-0.10149054362245584,0.10149054362245584,0.2100587019484607,0.16042097970914077,0.272881440368054
2021-12-09,1.1033524809783084,-0.030711969618862665,0.12189461712241459,-0.12189461712241459,0.030711969899945457,0.23455601721898836,0.035457092472231395
2022-01-18,0.8050067086917535,-0.12962370572002965,0.11070434752465805,-0.11070434752465805,0.129623705979009,0.29970578022576394,0.15995349719309604
2022-01-28,1.2680328420572284,-0.14791477494733707,-0.11997880910499717,0.11997880910499717,0.14791477497685643,0.013169441241930147,0.1342946067470915
2022-02-17,0.6984600508350557,-0.136869937863925,-0.10596418020264531,0.10596418020264531,0.13686993762382618,0.018336590008296533,0.12535434880466118
2022-02-22,0.9457882616857914,-0.14112963084226848,-0.11347043530677245,0.11347043530677245,0.1411296306383361,0.006904911975509115,0.1215693554976962
2022-04-08,0.4995285167080126,-0.1591995978607375,-0.14187736363792167,0.14187736363792167,0.1591995978148763,-0.07620335820528754,0.06904657814704845
2022-06-22,0.5674403132827623,-0.10886547279245079,-0.0870594473618204,0.0870594473618204,0.10886547242818725,0.026954722328297744,0.1140287015257612
2022-08-06,-0.13762117395663256,-0.1401310009020619,-0.11036304014838388,0.11036304014838388,0.14013100059278855,0.012072115626299213,0.12353642798696093
2022-09-20,0.824545096268188,-0.13126734578437504,-0.10495243159864708,0.10495243159864708,0.13126734534831525,0.013592895467380742,0.11920603025968393
2022-11-29,0.7623523241112511,-0.14863585856129577,-0.12283761907907347,0.12283761907907347,0.1486358585781046,0.02832044380063032,0.15179263234786688
2022-12-24,1.1882836460238138,-0.14293219353682549,-0.1059216908100592,0.1059216908100592,0.14293219342416505,0.023143989021225296,0.12959467619069812
2023-01-18,0.7483949152472426,-0.14499764192775963,-0.1098690324880975,0.1098690324880975,0.1449976415276651,0.020443633341940833,0.1311182839265094
2023-04-13,0.9851006612863852,-0.14232053992950958,-0.11537050019759464,0.11537050019759464,0.1423205393390732,0.004718520446124842,0.12163880383352679
2023-07-17,1.1314526948780919,-0.12199230187906121,-0.10098781191817882,0.10098781191817882,0.12199230164181796,0.008965702697025348,0.11136661889272106
2023-09-20,0.9991264991783254,-0.13967348002517466,-0.11111649846190139,0.11111649846190139,0.13967347993499282,0.010139446205028236,0.1222916231495952
