time,evi,ndvi2
2019-03-27,0.6525921368884218,-0.03888597467074084
2019-05-06,-0.5657192986947277,0.19232812944444905
2019-06-15,0.04424585126724251,0.40593241343769715
2019-08-14,0.1777452318707101,0.19067062354254968
2019-08-19,-0.18190341393925114,0.2590866858307785
2019-09-03,0.6737343374019202,0.20275363132654803
2019-10-13,1.3972047736738435,0.4016740724472281
2019-10-23,2.0084221402583626,0.5188610285405644
2019-11-22,1.3251198463334646,0.4084337107269372
2020-01-01,1.15533603315562,-0.04242405499381959
2020-01-26,1.0876266619481498,0.6171959463919668
2020-02-20,1.1153026085306461,0.3219332495384525
2020-03-01,0.9212614551713885,0.016171200513940744
2020-04-30,0.9303976671011115,0.03477812038073142
2020-12-06,0.9638037985830948,-0.13921663346763657
2021-01-05,1.0216224330304289,-0.002440496345972121
2021-01-30,1.026641309643801,-0.09999862638686542
2021-02-04,0.7036688693259459,-0.11925864570101276
2021-02-09,0.973524113624454,0.38034194598726484
2021-02-14,1.0201374228062794,-0.04934245864825093
2021-08-08,-0.929599584898276,0.12460147669582597
2021-09-07,1.4096086371316903,0.05558334831975507
2021-10-07,0.6808323027290847,-0.010755290275952081
2021-12-06,0.9891395001108121,-0.10301194652229295
2021-12-16,0.9690248432052121,-0.13360945787489545
2021-12-21,0.991320360877528,0.06138541077439925
2022-05-15,0.14474427089299674,0.03039726431939699
2022-06-24,-0.1941324096938441,0.10848117281492646
2022-09-17,1.237797843630466,0.18898253153235878
2022-10-17,1.4669453198740425,0.1635130830308953
2022-12-16,0.9072729887936349,0.1670226599543445
2023-01-05,1.0347504453334186,0.16641655547468245
2023-02-04,1.0630490712587357,0.16562254757924413
2023-06-19,-0.29966697495017264,0.08987883888097387
2023-09-22,1.1279504061409051,0.1626227291097949
2023-10-22,1.0868023930921105,0.1658318956246246
2023-11-01,1.2711002290421547,0.15834138788009397
2023-12-26,1.2506903901668942,0.17067533164946008
2023-12-31,1.1552728070874143,0.17789712008622283
2024-02-14,1.0823093368122016,0.1726835888244639
2024-02-24,0.9633901488469855,0.16889120091128418
2024-05-14,0.009075206170162421,0.2032293133507319
2024-05-24,-0.48389861459735345,0.021900334126125586
