time,evi,ndvi2
2019-01-09,0.047564837878615034,-0.5233498333130882
2019-02-03,0.021609596528959336,-0.585935015489718
2019-02-18,0.3111410856961155,-0.4484744537764081
2019-03-10,0.00276720328221671,-0.34872452757215205
2019-03-25,0.00019760694715037567,-0.3168599567018314
2019-05-29,-0.031023117122363112,0.08871658875566485
2019-06-28,0.02745457856459369,-0.2943842383211578
2020-02-08,0.0009906090168051878,0.13364705611876324
2020-02-28,0.024677455032429213,-0.3943087600540052
2020-03-09,-0.009232749265516944,-0.09529789695382038
2020-04-08,-7.365446367586796e-05,-0.20741089535898305
2020-06-02,0.1280342670782013,0.23247860790596594
2020-06-12,-0.5534535673369838,0.2210163055922934
2020-07-27,-0.04320119667481174,0.3598248936947889
2020-08-31,0.007413165989410659,-0.3283585977380738
2020-09-15,-0.009320887179823267,0.2074176241405397
2020-09-25,0.00925556300099167,-0.12408683644078967
2020-12-04,0.031560836280251366,0.09525610979454671
2021-01-23,0.08780425189064382,-0.2989662016559011
2021-02-07,0.43818540737790107,-0.20833278346638368
2021-02-12,0.050616208147010185,-0.1253649694554558
2021-03-04,6.258607139768614e-05,-0.3176138997449274
2021-03-14,0.0009094742654012622,-0.3326442451012704
2021-05-03,-0.0008064357752684135,-0.442787657175553
2021-06-17,0.048342662777836866,-0.1875438586403233
2021-08-11,0.0005258568487962863,-0.15556787529794344
2021-10-05,0.046343422033690705,-0.0930613736339731
2021-10-30,0.02995440897862952,0.07138594920559103
2021-11-09,0.03762343297219015,0.0882328172749833
2021-12-04,0.10348062556639526,-0.7674279276050117
2021-12-09,0.04172959579419148,-0.016868333261135227
2022-01-18,0.05750858402935467,-0.13418562198273135
2022-01-28,0.037242628888591346,-0.006301814991427447
2022-02-17,0.033101932243827605,-0.008179842091970358
2022-02-22,0.04968689846962782,-0.010262995795069969
2022-03-29,-0.08894775260285566,0.0022403330783433762
2022-06-22,0.048482493350690506,-0.00020472356314318367
2022-08-06,-0.023110970759070044,-0.0013059465000325877
2022-09-20,0.01975444334263743,-0.00041440943837525447
2023-01-18,0.020696886672332312,-0.006467693734258468
2023-04-13,-0.021170254908393173,-0.007905882308150132
2023-07-17,0.03945351022968766,-0.009631196776845563
2023-09-20,-0.00941305533734503,-0.0005440980654546744
2023-10-25,0.04694537667486219,-0.005476940688100126
2023-10-30,-0.06174876978246899,0.011360154268967628
2023-11-24,0.014083384490635963,-0.003970051659330293
2023-12-19,0.023982779516110123,0.0036243884753865466
2023-12-29,0.04404914628979806,-0.010934391861675814
2024-02-12,0.21856377370881122,-0.0051477006409631765
2024-04-12,0.023863486539539087,-0.013693841994940906
2024-05-07,-0.0010506151646944087,-0.022873734282046088
