time,evi,ndvi2
2018-12-17,0.5617031016206397,-0.5006224477500294
2018-12-20,0.6388432211785138,-0.005735240682771523
2019-01-19,0.8087716393841572,-0.3282272660497333
2019-01-26,0.44438502869089025,-0.5108453635782231
2019-02-03,0.35240394527677904,-0.4636972122460343
2019-02-13,0.4762022993135525,-0.5350914723725558
2019-02-15,0.20702103443038375,-0.29664198461299335
2019-02-25,0.27183579851308043,-0.559547835607891
2019-03-10,0.3794205661544591,-0.2958543151134723
2019-03-15,0.2928622346074407,-0.27315575171605055
2019-03-20,0.30120454838206023,-0.477147215583693
2019-03-25,0.3572122749400415,-0.13416721570757287
2019-03-27,0.3216596060594557,-0.4079437722379205
2019-04-24,0.32247606681839397,-0.04863974829328452
2019-05-06,0.35766161916601735,-0.1108442444164269
2019-05-29,0.7554084745489427,-0.5726036417129367
2019-06-15,0.3350200374513844,-0.13940692645866573
2019-06-28,0.31376413760833316,0.0015736419215668389
2019-06-30,-0.4110921148852168,-0.05034630936165111
2019-08-19,0.3837342179836743,-0.052004337163969336
2019-09-03,0.325101052730926,-0.106088696289769
2019-10-03,0.33149950909234405,-0.19201223105485274
2019-10-13,0.3461263849780891,-0.3001686392870622
2019-10-23,0.2498199799615076,-0.43783546840343546
2019-11-22,0.7143099274977306,-0.4948495796245307
2020-01-01,0.4074703045699176,-0.5659568014766132
2020-01-16,0.5950884374003519,0.38625722138757695
2020-01-19,0.3600360342209461,0.32134172370459
2020-01-21,0.6068104914217252,-0.3605058601521075
2020-01-26,0.7082924393716001,0.4479489523964615
2020-02-08,0.31585363905100233,-0.06463255346582068
2020-02-20,0.4305004593157512,-0.4010828737386053
2020-02-28,0.12040436055832823,0.028209170905888738
2020-03-01,0.5654007943128132,-0.3769697971485817
2020-03-09,0.6119932110788316,-0.3401419258342652
2020-03-26,0.16734201698532167,-0.24042256445549956
2020-03-31,0.39268887116252643,0.09967317872953359
2020-04-08,0.31650343582261703,-0.1928210375459262
2020-04-30,-0.8687495762447389,-0.12586812394031927
2020-05-30,0.24504615400495586,-0.09909601297430162
2020-06-12,0.025529806886907095,0.22873464022042128
2020-07-27,-0.7753555935373755,0.3880708427170229
2020-07-29,0.5205855841730018,-0.2408936309576279
2020-08-31,0.3662746683602347,-0.2072293720135932
2020-09-20,0.275586922292577,-0.21290839218029142
2020-09-25,0.4057607423279273,-0.1409802955260875
2020-10-02,0.37707165674572607,-0.3868331513650611
2020-10-15,0.3917024352527337,-0.45101384454169885
2020-10-30,0.3005217437574355,-0.5125888086750648
2020-11-06,0.2412846524166114,-0.29341715332648033
2020-11-09,0.612959880170823,-0.3114022767551807
2020-11-19,0.3896271311759102,-0.538508865753975
2020-12-04,0.14994454493281273,-0.08753783636846132
2020-12-06,0.5809189686568673,-0.6225042156483636
2021-01-05,0.4553331750968364,-0.6201558555069999
2021-01-23,-0.4153699874095373,-0.07170668298981811
2021-01-30,0.4078757716006813,-0.4897955568960205
2021-02-02,0.5305349356565676,-0.0719293254411445
2021-02-04,0.45024730917579964,-0.48123429692644065
2021-02-07,0.3833067775493836,-0.5868219670786662
2021-02-09,0.6476307737826813,-0.5728380574523845
2021-02-12,0.44159327634704987,-0.4927879604307054
2021-02-14,0.46704406999846154,-0.516669608198392
2021-02-24,0.16938180681725057,-0.31669188753686645
2021-03-04,0.30473603931759763,-0.1579734672963669
2021-03-16,0.3417117824422805,-0.5154940697254693
2021-03-21,0.3530184256779666,-0.1937169448668933
2021-03-24,0.429451143485196,-0.4344150069804308
2021-03-29,0.29204585655735793,-0.25018495434365634
2021-05-03,-0.03286968618289656,0.2406955017241954
2021-05-10,0.29882432559068767,-0.14970594760812303
2021-05-13,0.26114181371029804,-0.04091783420598105
2021-05-20,0.33017764338301075,-0.08793491740273987
2021-06-14,0.14181231102086594,0.17179970862061156
2021-06-17,0.32950468243481873,-0.05742324329149662
2021-08-08,0.1195245828509469,-0.07813743978262308
2021-08-11,0.3907448301989178,-0.05952551936297432
2021-08-23,-0.11603549665981604,0.20236090883694258
2021-10-05,0.39762155324855397,-0.4299123299367356
2021-10-07,0.3492634502969129,-0.3192442388797845
2021-10-30,0.4321457614554462,-0.06434335174526047
2021-11-06,0.4496780367845354,-0.3635796658919187
2021-11-09,0.21909144737046987,-0.6029109562326403
2021-11-16,0.3935609262870515,-0.6478336152790664
2021-12-04,0.5135898838142343,-0.2513473324822793
2021-12-06,1.1408202708757036,-0.5613416765397435
2021-12-09,0.5099442385474922,-0.20554299291993344
2021-12-16,0.3835657791190928,-0.6176521863477152
2021-12-21,0.5177729218641564,-0.6389977178484683
2022-01-05,0.45652306981910323,0.1682103407095752
2022-01-18,0.47465124504545453,-0.37236975545248197
2022-01-25,0.9500491224929788,0.04936959981070273
2022-01-28,0.45580090800013506,0.046384429003144274
2022-02-12,0.4386519184388903,0.03850027117615511
2022-02-17,0.8087088706121155,0.04476217622481537
2022-02-22,0.42969009852298634,0.04120204626724469
2022-03-11,0.6224014555719687,0.04672401734229386
2022-04-08,1.016059488823448,0.041797636909956956
2022-05-10,0.8149276485931835,0.019643164393652456
2022-05-15,0.41196235753699006,0.023656452671428515
2022-05-25,-0.09167382826916946,0.003845283446488354
2022-05-30,-0.0416402486826577,0.00610739142804536
2022-06-09,0.1246936776324931,0.024632986306491335
2022-06-19,-0.2623199671295581,0.050687691077753734
2022-06-22,-0.29734150187829567,0.024170240756746314
2022-06-24,-0.21708291879222927,0.037756696683356274
2022-08-06,0.5655700376469323,0.04146957484197809
2022-08-23,0.4651419530029539,0.05129027046282728
